date,ticker,qty,order
2012-01-09,XLV,2,BUY
2012-01-09,TLT,192,SELL
2012-01-16,XLU,194,BUY
2012-01-16,XLK,360,SELL
2012-01-16,XLB,23,BUY
2012-01-16,XLP,49,SELL
2012-01-16,XLY,154,SELL
2012-01-16,XLI,57,SELL
2012-01-16,XLV,53,BUY
2012-01-16,TLT,101,BUY
2012-01-23,XLU,976,BUY
2012-01-23,XLK,412,BUY
2012-01-23,XLB,561,SELL
2012-01-23,XLP,974,BUY
2012-01-23,XLY,429,SELL
2012-01-23,XLI,234,SELL
2012-01-23,XLV,567,SELL
2012-01-23,TLT,48,SELL
2012-01-30,XLU,175,SELL
2012-01-30,XLK,736,BUY
2012-01-30,XLB,134,SELL
2012-01-30,XLP,1092,SELL
2012-01-30,XLY,54,SELL
2012-01-30,XLI,297,SELL
2012-01-30,XLV,259,SELL
2012-01-30,XLF,716,BUY
2012-01-30,TLT,499,BUY
2012-02-06,XLU,791,SELL
2012-02-06,XLK,47,SELL
2012-02-06,XLP,209,BUY
2012-02-06,XLY,14,BUY
2012-02-06,XLI,908,BUY
2012-02-06,XLV,305,SELL
2012-02-06,XLF,166,BUY
2012-02-06,TLT,79,BUY
2012-02-13,XLU,589,SELL
2012-02-13,XLK,385,BUY
2012-02-13,XLB,45,BUY
2012-02-13,XLP,770,BUY
2012-02-13,XLY,48,BUY
2012-02-13,XLI,148,SELL
2012-02-13,XLV,61,BUY
2012-02-13,XLF,124,SELL
2012-02-13,TLT,102,BUY
2012-02-20,XLU,876,SELL
2012-02-20,XLK,504,SELL
2012-02-20,XLB,1514,BUY
2012-02-20,XLP,466,BUY
2012-02-20,XLY,297,SELL
2012-02-20,XLI,653,SELL
2012-02-20,XLV,195,SELL
2012-02-20,XLF,271,BUY
2012-02-20,TLT,76,BUY
2012-02-27,XLE,432,BUY
2012-02-27,XLU,1049,SELL
2012-02-27,XLK,151,BUY
2012-02-27,XLB,944,BUY
2012-02-27,XLP,864,SELL
2012-02-27,XLY,118,SELL
2012-02-27,XLI,308,BUY
2012-02-27,XLV,390,SELL
2012-02-27,XLF,188,BUY
2012-02-27,TLT,19,SELL
2012-03-05,XLE,635,BUY
2012-03-05,XLU,284,SELL
2012-03-05,XLK,261,SELL
2012-03-05,XLB,280,SELL
2012-03-05,XLP,2611,BUY
2012-03-05,XLY,381,SELL
2012-03-05,XLI,165,BUY
2012-03-05,XLV,257,SELL
2012-03-05,XLF,145,SELL
2012-03-05,TLT,640,SELL
2012-03-12,XLE,131,SELL
2012-03-12,XLK,212,SELL
2012-03-12,XLB,286,SELL
2012-03-12,XLP,810,BUY
2012-03-12,XLY,250,BUY
2012-03-12,XLI,238,SELL
2012-03-12,XLV,134,SELL
2012-03-12,XLF,190,SELL
2012-03-12,TLT,35,BUY
2012-03-19,XLE,139,SELL
2012-03-19,XLK,1024,BUY
2012-03-19,XLB,184,SELL
2012-03-19,XLP,781,BUY
2012-03-19,XLY,316,BUY
2012-03-19,XLI,128,SELL
2012-03-19,XLV,604,BUY
2012-03-19,XLF,81,BUY
2012-03-19,TLT,634,SELL
2012-03-26,XLE,250,SELL
2012-03-26,XLU,385,BUY
2012-03-26,XLK,1402,BUY
2012-03-26,XLB,308,SELL
2012-03-26,XLP,536,BUY
2012-03-26,XLY,46,BUY
2012-03-26,XLI,169,SELL
2012-03-26,XLV,172,SELL
2012-03-26,XLF,750,BUY
2012-03-26,TLT,338,SELL
2012-04-02,XLE,428,SELL
2012-04-02,XLU,70,SELL
2012-04-02,XLK,139,BUY
2012-04-02,XLB,331,SELL
2012-04-02,XLP,122,SELL
2012-04-02,XLY,483,SELL
2012-04-02,XLI,189,SELL
2012-04-02,XLV,880,BUY
2012-04-02,XLF,897,BUY
2012-04-02,TLT,223,BUY
2012-04-09,XLE,119,SELL
2012-04-09,XLU,610,BUY
2012-04-09,XLK,226,BUY
2012-04-09,XLB,48,BUY
2012-04-09,XLP,1265,SELL
2012-04-09,XLY,584,BUY
2012-04-09,XLI,129,SELL
2012-04-09,XLV,771,BUY
2012-04-09,XLF,272,SELL
2012-04-09,TLT,795,SELL
2012-04-16,XLU,925,SELL
2012-04-16,XLK,643,SELL
2012-04-16,XLB,102,SELL
2012-04-16,XLP,908,SELL
2012-04-16,XLY,301,SELL
2012-04-16,XLI,68,SELL
2012-04-16,XLV,27,BUY
2012-04-16,XLF,292,SELL
2012-04-16,TLT,414,BUY
2012-04-23,XLK,419,SELL
2012-04-23,XLB,46,SELL
2012-04-23,XLP,963,SELL
2012-04-23,XLY,123,SELL
2012-04-23,XLI,430,SELL
2012-04-23,XLV,568,BUY
2012-04-23,XLF,173,BUY
2012-04-23,TLT,1,BUY
2012-04-30,XLU,409,BUY
2012-04-30,XLK,725,SELL
2012-04-30,XLB,15,BUY
2012-04-30,XLP,1808,SELL
2012-04-30,XLY,472,SELL
2012-04-30,XLI,81,BUY
2012-04-30,XLV,713,BUY
2012-04-30,XLF,209,BUY
2012-04-30,TLT,369,BUY
2012-05-07,XLU,2191,BUY
2012-05-07,XLK,467,SELL
2012-05-07,XLB,329,SELL
2012-05-07,XLP,190,BUY
2012-05-07,XLY,16,SELL
2012-05-07,XLI,215,SELL
2012-05-07,XLV,405,SELL
2012-05-07,XLF,377,SELL
2012-05-07,TLT,186,BUY
2012-05-14,XLU,964,BUY
2012-05-14,XLK,33,BUY
2012-05-14,XLB,392,SELL
2012-05-14,XLP,118,SELL
2012-05-14,XLY,322,BUY
2012-05-14,XLV,362,SELL
2012-05-14,XLF,147,SELL
2012-05-14,TLT,399,SELL
2012-05-21,XLU,131,BUY
2012-05-21,XLK,34,BUY
2012-05-21,XLB,308,SELL
2012-05-21,XLP,486,SELL
2012-05-21,XLY,346,BUY
2012-05-21,XLV,67,BUY
2012-05-21,XLF,107,SELL
2012-05-21,TLT,466,SELL
2012-05-28,XLU,184,SELL
2012-05-28,XLK,92,SELL
2012-05-28,XLP,343,SELL
2012-05-28,XLY,447,BUY
2012-05-28,XLV,216,SELL
2012-05-28,XLF,33,BUY
2012-05-28,TLT,142,SELL
2012-06-04,XLU,157,BUY
2012-06-04,XLK,58,BUY
2012-06-04,XLP,141,SELL
2012-06-04,XLY,229,BUY
2012-06-04,XLV,628,BUY
2012-06-04,XLF,583,SELL
2012-06-04,TLT,535,SELL
2012-06-11,XLU,818,BUY
2012-06-11,XLK,300,SELL
2012-06-11,XLP,214,SELL
2012-06-11,XLY,430,BUY
2012-06-11,XLV,122,SELL
2012-06-11,XLF,324,SELL
2012-06-11,TLT,346,SELL
2012-06-18,XLU,28,BUY
2012-06-18,XLK,278,SELL
2012-06-18,XLP,277,BUY
2012-06-18,XLY,320,BUY
2012-06-18,XLV,183,SELL
2012-06-18,XLF,293,SELL
2012-06-18,TLT,363,SELL
2012-06-25,XLU,1077,SELL
2012-06-25,XLK,157,SELL
2012-06-25,XLP,65,SELL
2012-06-25,XLY,265,BUY
2012-06-25,XLV,439,BUY
2012-06-25,XLF,800,BUY
2012-06-25,TLT,2,SELL
2012-07-02,XLU,200,BUY
2012-07-02,XLK,253,SELL
2012-07-02,XLP,398,BUY
2012-07-02,XLY,290,SELL
2012-07-02,XLV,467,SELL
2012-07-02,XLF,95,SELL
2012-07-02,TLT,263,BUY
2012-07-09,XLU,860,SELL
2012-07-09,XLK,204,BUY
2012-07-09,XLP,830,BUY
2012-07-09,XLY,60,BUY
2012-07-09,XLV,207,SELL
2012-07-09,XLF,141,SELL
2012-07-09,TLT,94,BUY
2012-07-16,XLU,433,BUY
2012-07-16,XLK,69,SELL
2012-07-16,XLP,719,SELL
2012-07-16,XLY,327,BUY
2012-07-16,XLV,387,SELL
2012-07-16,XLF,271,BUY
2012-07-16,TLT,27,BUY
2012-07-23,XLU,1313,BUY
2012-07-23,XLK,146,BUY
2012-07-23,XLP,662,SELL
2012-07-23,XLY,138,BUY
2012-07-23,XLV,365,SELL
2012-07-23,XLF,798,SELL
2012-07-23,TLT,173,BUY
2012-07-30,XLU,845,SELL
2012-07-30,XLK,239,SELL
2012-07-30,XLP,66,BUY
2012-07-30,XLY,111,SELL
2012-07-30,XLV,59,SELL
2012-07-30,XLF,231,SELL
2012-07-30,TLT,349,BUY
2012-08-06,XLU,443,SELL
2012-08-06,XLK,248,BUY
2012-08-06,XLP,5,BUY
2012-08-06,XLY,184,SELL
2012-08-06,XLV,913,BUY
2012-08-06,XLF,436,SELL
2012-08-06,TLT,191,SELL
2012-08-13,XLU,965,SELL
2012-08-13,XLK,527,BUY
2012-08-13,XLP,8,BUY
2012-08-13,XLY,513,BUY
2012-08-13,XLV,471,SELL
2012-08-13,TLT,419,BUY
2012-08-20,XLE,190,BUY
2012-08-20,XLU,135,SELL
2012-08-20,XLK,248,BUY
2012-08-20,XLP,341,BUY
2012-08-20,XLY,21,SELL
2012-08-20,XLV,158,SELL
2012-08-20,TLT,175,BUY
2012-08-27,XLE,190,SELL
2012-08-27,XLU,225,BUY
2012-08-27,XLK,205,SELL
2012-08-27,XLP,571,BUY
2012-08-27,XLY,188,SELL
2012-08-27,XLV,458,SELL
2012-08-27,XLF,497,BUY
2012-08-27,TLT,69,SELL
2012-09-03,XLU,408,BUY
2012-09-03,XLK,159,BUY
2012-09-03,XLP,346,SELL
2012-09-03,XLY,89,BUY
2012-09-03,XLV,25,BUY
2012-09-03,XLF,208,BUY
2012-09-03,TLT,470,SELL
2012-09-10,XLU,152,SELL
2012-09-10,XLK,488,SELL
2012-09-10,XLP,841,SELL
2012-09-10,XLY,549,BUY
2012-09-10,XLV,129,SELL
2012-09-10,XLF,636,BUY
2012-09-10,TLT,416,BUY
2012-09-17,XLE,569,BUY
2012-09-17,XLU,748,SELL
2012-09-17,XLK,477,BUY
2012-09-17,XLP,931,SELL
2012-09-17,XLY,443,BUY
2012-09-17,XLV,47,SELL
2012-09-17,XLF,822,BUY
2012-09-17,TLT,276,SELL
2012-09-24,XLE,223,BUY
2012-09-24,XLU,771,SELL
2012-09-24,XLK,253,BUY
2012-09-24,XLP,318,BUY
2012-09-24,XLY,445,SELL
2012-09-24,XLV,253,BUY
2012-09-24,XLF,689,BUY
2012-09-24,TLT,100,SELL
2012-10-01,XLE,171,SELL
2012-10-01,XLU,933,BUY
2012-10-01,XLK,121,BUY
2012-10-01,XLP,393,SELL
2012-10-01,XLY,18,SELL
2012-10-01,XLV,254,SELL
2012-10-01,XLF,324,SELL
2012-10-01,TLT,9,BUY
2012-10-08,XLE,176,BUY
2012-10-08,XLU,409,SELL
2012-10-08,XLK,819,SELL
2012-10-08,XLP,822,BUY
2012-10-08,XLY,458,BUY
2012-10-08,XLV,108,BUY
2012-10-08,XLF,527,SELL
2012-10-08,TLT,90,SELL
2012-10-15,XLE,402,BUY
2012-10-15,XLU,400,SELL
2012-10-15,XLK,217,SELL
2012-10-15,XLP,146,BUY
2012-10-15,XLY,324,SELL
2012-10-15,XLV,234,SELL
2012-10-15,XLF,8,BUY
2012-10-15,TLT,8,BUY
2012-10-22,XLE,75,SELL
2012-10-22,XLU,806,BUY
2012-10-22,XLK,776,SELL
2012-10-22,XLP,682,SELL
2012-10-22,XLY,156,BUY
2012-10-22,XLV,30,SELL
2012-10-22,XLF,176,BUY
2012-10-22,TLT,358,BUY
2012-10-29,XLE,447,SELL
2012-10-29,XLU,559,SELL
2012-10-29,XLK,282,SELL
2012-10-29,XLP,644,BUY
2012-10-29,XLY,84,BUY
2012-10-29,XLV,845,BUY
2012-10-29,XLF,675,BUY
2012-10-29,TLT,314,SELL
2012-11-05,XLE,129,SELL
2012-11-05,XLU,429,SELL
2012-11-05,XLP,269,SELL
2012-11-05,XLY,28,BUY
2012-11-05,XLV,1001,BUY
2012-11-05,XLF,179,SELL
2012-11-05,TLT,50,SELL
2012-11-12,XLE,141,SELL
2012-11-12,XLU,668,SELL
2012-11-12,XLP,208,BUY
2012-11-12,XLY,67,SELL
2012-11-12,XLV,166,BUY
2012-11-12,XLF,274,SELL
2012-11-12,TLT,231,BUY
2012-11-19,XLE,129,SELL
2012-11-19,XLU,371,SELL
2012-11-19,XLP,149,SELL
2012-11-19,XLY,160,SELL
2012-11-19,XLV,174,BUY
2012-11-19,XLF,131,BUY
2012-11-19,TLT,48,SELL
2012-11-26,XLE,32,BUY
2012-11-26,XLP,353,SELL
2012-11-26,XLY,502,SELL
2012-11-26,XLV,62,SELL
2012-11-26,XLF,148,SELL
2012-11-26,TLT,204,BUY
2012-12-03,XLE,310,SELL
2012-12-03,XLP,349,BUY
2012-12-03,XLY,296,SELL
2012-12-03,XLV,149,SELL
2012-12-03,XLF,237,SELL
2012-12-03,TLT,349,BUY
2012-12-10,XLP,43,SELL
2012-12-10,XLY,293,BUY
2012-12-10,XLI,103,BUY
2012-12-10,XLV,61,BUY
2012-12-10,XLF,358,SELL
2012-12-10,TLT,312,SELL
2012-12-17,XLP,363,SELL
2012-12-17,XLY,399,SELL
2012-12-17,XLI,564,BUY
2012-12-17,XLV,89,SELL
2012-12-17,XLF,263,BUY
2012-12-17,TLT,105,BUY
2012-12-24,XLP,209,SELL
2012-12-24,XLY,177,SELL
2012-12-24,XLI,466,BUY
2012-12-24,XLV,65,BUY
2012-12-24,XLF,61,SELL
2012-12-24,TLT,1,BUY
2012-12-31,XLP,336,SELL
2012-12-31,XLY,231,SELL
2012-12-31,XLI,235,BUY
2012-12-31,XLV,49,BUY
2012-12-31,XLF,279,BUY
2012-12-31,TLT,23,BUY
2013-01-07,XLP,10,BUY
2013-01-07,XLY,32,BUY
2013-01-07,XLI,104,BUY
2013-01-07,XLV,155,BUY
2013-01-07,XLF,136,SELL
2013-01-07,TLT,325,SELL
2013-01-14,XLP,94,BUY
2013-01-14,XLY,21,SELL
2013-01-14,XLI,170,BUY
2013-01-14,XLV,386,SELL
2013-01-14,XLF,194,BUY
2013-01-14,TLT,49,BUY
2013-01-21,XLB,281,BUY
2013-01-21,XLP,276,SELL
2013-01-21,XLY,261,SELL
2013-01-21,XLI,457,SELL
2013-01-21,XLV,759,BUY
2013-01-21,XLF,59,BUY
2013-01-21,TLT,98,SELL
2013-01-28,XLB,185,BUY
2013-01-28,XLP,258,BUY
2013-01-28,XLY,23,SELL
2013-01-28,XLI,223,BUY
2013-01-28,XLV,471,SELL
2013-01-28,XLF,124,SELL
2013-01-28,TLT,78,BUY
2013-02-04,XLE,29,BUY
2013-02-04,XLB,402,SELL
2013-02-04,XLP,956,BUY
2013-02-04,XLY,561,SELL
2013-02-04,XLI,303,BUY
2013-02-04,XLV,30,BUY
2013-02-04,XLF,131,SELL
2013-02-04,TLT,360,BUY
2013-02-11,XLE,17,BUY
2013-02-11,XLB,77,BUY
2013-02-11,XLP,1348,BUY
2013-02-11,XLY,261,SELL
2013-02-11,XLI,37,SELL
2013-02-11,XLV,514,SELL
2013-02-11,XLF,44,SELL
2013-02-11,TLT,144,SELL
2013-02-18,XLE,46,SELL
2013-02-18,XLU,68,BUY
2013-02-18,XLB,1960,BUY
2013-02-18,XLP,290,SELL
2013-02-18,XLY,496,BUY
2013-02-18,XLI,45,SELL
2013-02-18,XLV,966,SELL
2013-02-18,XLF,447,BUY
2013-02-18,TLT,311,BUY
2013-02-25,XLE,88,BUY
2013-02-25,XLU,986,BUY
2013-02-25,XLB,712,SELL
2013-02-25,XLP,257,SELL
2013-02-25,XLY,79,SELL
2013-02-25,XLI,19,BUY
2013-02-25,XLV,136,BUY
2013-02-25,XLF,454,SELL
2013-02-25,TLT,31,SELL
2013-03-04,XLE,261,BUY
2013-03-04,XLU,744,BUY
2013-03-04,XLB,238,SELL
2013-03-04,XLP,382,SELL
2013-03-04,XLY,226,SELL
2013-03-04,XLI,232,BUY
2013-03-04,XLV,331,SELL
2013-03-04,XLF,444,SELL
2013-03-04,TLT,292,SELL
2013-03-11,XLE,367,BUY
2013-03-11,XLU,417,BUY
2013-03-11,XLB,471,BUY
2013-03-11,XLP,58,BUY
2013-03-11,XLY,64,SELL
2013-03-11,XLI,650,SELL
2013-03-11,XLV,138,SELL
2013-03-11,XLF,663,BUY
2013-03-11,TLT,290,SELL
2013-03-18,XLE,532,BUY
2013-03-18,XLU,290,BUY
2013-03-18,XLB,47,BUY
2013-03-18,XLP,655,BUY
2013-03-18,XLY,135,BUY
2013-03-18,XLI,437,SELL
2013-03-18,XLV,125,BUY
2013-03-18,XLF,418,SELL
2013-03-18,TLT,546,SELL
2013-03-25,XLE,87,SELL
2013-03-25,XLU,32,SELL
2013-03-25,XLB,34,BUY
2013-03-25,XLP,549,SELL
2013-03-25,XLY,88,SELL
2013-03-25,XLI,15,SELL
2013-03-25,XLV,450,SELL
2013-03-25,XLF,90,SELL
2013-03-25,TLT,597,BUY
2013-04-01,XLE,26,BUY
2013-04-01,XLU,499,SELL
2013-04-01,XLB,127,SELL
2013-04-01,XLP,447,BUY
2013-04-01,XLY,198,BUY
2013-04-01,XLI,62,SELL
2013-04-01,XLV,365,SELL
2013-04-01,XLF,622,BUY
2013-04-01,TLT,151,SELL
2013-04-08,XLE,221,BUY
2013-04-08,XLU,5,SELL
2013-04-08,XLB,379,SELL
2013-04-08,XLP,244,SELL
2013-04-08,XLY,112,BUY
2013-04-08,XLI,106,SELL
2013-04-08,XLV,465,BUY
2013-04-08,XLF,29,SELL
2013-04-08,TLT,280,SELL
2013-04-15,XLE,134,BUY
2013-04-15,XLU,55,SELL
2013-04-15,XLB,53,BUY
2013-04-15,XLP,572,SELL
2013-04-15,XLY,681,SELL
2013-04-15,XLI,790,BUY
2013-04-15,XLV,35,SELL
2013-04-15,XLF,239,BUY
2013-04-15,TLT,400,BUY
2013-04-22,XLE,293,SELL
2013-04-22,XLU,496,SELL
2013-04-22,XLB,340,SELL
2013-04-22,XLP,747,SELL
2013-04-22,XLY,205,SELL
2013-04-22,XLI,219,SELL
2013-04-22,XLV,386,SELL
2013-04-22,XLF,469,SELL
2013-04-22,TLT,1213,BUY
2013-04-29,XLE,243,SELL
2013-04-29,XLU,219,SELL
2013-04-29,XLB,68,BUY
2013-04-29,XLP,94,BUY
2013-04-29,XLY,96,SELL
2013-04-29,XLI,5,BUY
2013-04-29,XLV,125,BUY
2013-04-29,XLF,243,SELL
2013-04-29,TLT,139,BUY
2013-05-06,XLE,10,BUY
2013-05-06,XLU,404,BUY
2013-05-06,XLB,25,BUY
2013-05-06,XLP,257,BUY
2013-05-06,XLY,124,BUY
2013-05-06,XLI,137,SELL
2013-05-06,XLV,72,SELL
2013-05-06,XLF,21,BUY
2013-05-06,TLT,4,BUY
2013-05-13,XLE,11,SELL
2013-05-13,XLU,185,SELL
2013-05-13,XLB,340,SELL
2013-05-13,XLP,999,SELL
2013-05-13,XLY,816,BUY
2013-05-13,XLI,352,BUY
2013-05-13,XLV,625,BUY
2013-05-13,XLF,438,SELL
2013-05-13,TLT,11,BUY
2013-05-20,XLE,738,BUY
2013-05-20,XLU,115,SELL
2013-05-20,XLB,331,SELL
2013-05-20,XLP,175,BUY
2013-05-20,XLY,418,SELL
2013-05-20,XLI,399,SELL
2013-05-20,XLV,468,BUY
2013-05-20,XLF,96,BUY
2013-05-20,TLT,28,BUY
2013-05-27,XLE,669,BUY
2013-05-27,XLU,178,SELL
2013-05-27,XLK,240,BUY
2013-05-27,XLB,353,BUY
2013-05-27,XLP,1657,BUY
2013-05-27,XLY,955,SELL
2013-05-27,XLI,194,SELL
2013-05-27,XLV,342,BUY
2013-05-27,XLF,200,SELL
2013-05-27,TLT,546,SELL
2013-06-03,XLE,213,BUY
2013-06-03,XLU,722,BUY
2013-06-03,XLK,127,SELL
2013-06-03,XLB,202,BUY
2013-06-03,XLP,302,SELL
2013-06-03,XLY,5,BUY
2013-06-03,XLI,244,BUY
2013-06-03,XLV,275,SELL
2013-06-03,XLF,358,BUY
2013-06-03,TLT,81,SELL
2013-06-10,XLE,233,SELL
2013-06-10,XLU,54,BUY
2013-06-10,XLK,113,SELL
2013-06-10,XLB,634,BUY
2013-06-10,XLP,497,BUY
2013-06-10,XLY,30,SELL
2013-06-10,XLI,140,SELL
2013-06-10,XLV,193,SELL
2013-06-10,XLF,16,SELL
2013-06-10,TLT,190,SELL
2013-06-17,XLE,109,BUY
2013-06-17,XLU,1164,BUY
2013-06-17,XLB,632,BUY
2013-06-17,XLP,576,BUY
2013-06-17,XLY,44,BUY
2013-06-17,XLI,226,BUY
2013-06-17,XLV,352,BUY
2013-06-17,XLF,161,BUY
2013-06-17,TLT,1413,SELL
2013-06-24,XLE,601,BUY
2013-06-24,XLU,1078,BUY
2013-06-24,XLB,808,BUY
2013-06-24,XLP,397,BUY
2013-06-24,XLY,331,BUY
2013-06-24,XLI,526,BUY
2013-06-24,XLV,799,BUY
2013-06-24,XLF,971,BUY
2013-06-24,TLT,1958,SELL
2013-07-01,XLE,543,SELL
2013-07-01,XLU,977,BUY
2013-07-01,XLB,537,BUY
2013-07-01,XLP,350,BUY
2013-07-01,XLY,1314,BUY
2013-07-01,XLI,65,SELL
2013-07-01,XLV,285,SELL
2013-07-01,XLF,121,SELL
2013-07-01,TLT,1750,SELL
2013-07-08,XLE,487,SELL
2013-07-08,XLU,1852,BUY
2013-07-08,XLB,512,SELL
2013-07-08,XLP,648,SELL
2013-07-08,XLY,694,BUY
2013-07-08,XLI,20,SELL
2013-07-08,XLV,847,SELL
2013-07-08,XLF,1028,SELL
2013-07-15,XLE,102,SELL
2013-07-15,XLU,1386,SELL
2013-07-15,XLK,520,BUY
2013-07-15,XLB,1410,SELL
2013-07-15,XLP,945,SELL
2013-07-15,XLY,1012,SELL
2013-07-15,XLI,468,BUY
2013-07-15,XLV,439,SELL
2013-07-15,XLF,233,BUY
2013-07-22,XLE,13,BUY
2013-07-22,XLU,109,SELL
2013-07-22,XLK,4298,BUY
2013-07-22,XLB,402,BUY
2013-07-22,XLP,98,SELL
2013-07-22,XLY,250,SELL
2013-07-22,XLI,843,SELL
2013-07-22,XLV,10,SELL
2013-07-22,XLF,418,SELL
2013-07-29,XLE,586,SELL
2013-07-29,XLU,730,SELL
2013-07-29,XLK,1065,BUY
2013-07-29,XLB,37,BUY
2013-07-29,XLP,409,SELL
2013-07-29,XLY,337,SELL
2013-07-29,XLI,121,BUY
2013-07-29,XLV,234,BUY
2013-07-29,XLF,150,BUY
2013-08-05,XLE,83,BUY
2013-08-05,XLU,286,SELL
2013-08-05,XLK,951,SELL
2013-08-05,XLB,755,BUY
2013-08-05,XLP,1124,SELL
2013-08-05,XLY,1805,BUY
2013-08-05,XLI,782,BUY
2013-08-05,XLV,603,SELL
2013-08-05,XLF,614,SELL
2013-08-12,XLE,809,SELL
2013-08-12,XLU,179,BUY
2013-08-12,XLK,258,SELL
2013-08-12,XLB,1374,BUY
2013-08-12,XLP,510,BUY
2013-08-12,XLY,102,BUY
2013-08-12,XLI,481,SELL
2013-08-12,XLV,735,BUY
2013-08-12,XLF,12,BUY
2013-08-19,XLE,671,SELL
2013-08-19,XLU,275,BUY
2013-08-19,XLK,285,SELL
2013-08-19,XLB,537,SELL
2013-08-19,XLP,378,SELL
2013-08-19,XLY,513,SELL
2013-08-19,XLI,545,BUY
2013-08-19,XLV,531,SELL
2013-08-19,XLF,270,BUY
2013-08-26,XLU,1459,SELL
2013-08-26,XLK,1675,SELL
2013-08-26,XLB,980,SELL
2013-08-26,XLP,60,BUY
2013-08-26,XLY,493,SELL
2013-08-26,XLI,593,SELL
2013-08-26,XLV,138,BUY
2013-08-26,XLF,278,SELL
2013-09-02,XLU,410,BUY
2013-09-02,XLK,327,SELL
2013-09-02,XLB,122,SELL
2013-09-02,XLP,1561,BUY
2013-09-02,XLY,189,SELL
2013-09-02,XLI,74,SELL
2013-09-02,XLV,591,BUY
2013-09-02,XLF,424,SELL
2013-09-09,XLU,764,BUY
2013-09-09,XLK,73,SELL
2013-09-09,XLB,5,BUY
2013-09-09,XLP,100,BUY
2013-09-09,XLY,29,SELL
2013-09-09,XLI,46,SELL
2013-09-09,XLV,239,SELL
2013-09-09,XLF,91,BUY
2013-09-16,XLE,110,BUY
2013-09-16,XLU,906,SELL
2013-09-16,XLK,631,BUY
2013-09-16,XLB,21,BUY
2013-09-16,XLP,1114,BUY
2013-09-16,XLY,24,SELL
2013-09-16,XLI,408,SELL
2013-09-16,XLV,290,BUY
2013-09-16,XLF,460,SELL
2013-09-23,XLE,203,BUY
2013-09-23,XLU,1406,SELL
2013-09-23,XLK,1384,BUY
2013-09-23,XLB,78,SELL
2013-09-23,XLP,469,SELL
2013-09-23,XLY,326,SELL
2013-09-23,XLI,22,SELL
2013-09-23,XLV,662,BUY
2013-09-23,XLF,3,BUY
2013-09-30,XLE,313,SELL
2013-09-30,XLU,657,BUY
2013-09-30,XLK,1057,BUY
2013-09-30,XLB,962,BUY
2013-09-30,XLP,1356,SELL
2013-09-30,XLY,1413,BUY
2013-09-30,XLI,759,BUY
2013-09-30,XLV,965,BUY
2013-09-30,XLF,1931,BUY
2013-10-07,XLU,808,SELL
2013-10-07,XLK,564,SELL
2013-10-07,XLB,409,BUY
2013-10-07,XLP,310,BUY
2013-10-07,XLY,91,SELL
2013-10-07,XLI,648,BUY
2013-10-07,XLV,287,SELL
2013-10-07,XLF,1,BUY
2013-10-14,XLU,230,BUY
2013-10-14,XLK,1362,SELL
2013-10-14,XLB,525,SELL
2013-10-14,XLP,231,SELL
2013-10-14,XLY,265,SELL
2013-10-14,XLI,356,SELL
2013-10-14,XLV,652,SELL
2013-10-14,XLF,533,SELL
2013-10-14,TLT,1055,BUY
2013-10-21,XLU,38,SELL
2013-10-21,XLK,452,BUY
2013-10-21,XLB,69,BUY
2013-10-21,XLP,503,SELL
2013-10-21,XLY,223,BUY
2013-10-21,XLI,42,BUY
2013-10-21,XLV,695,BUY
2013-10-21,XLF,358,SELL
2013-10-21,TLT,1055,SELL
2013-10-28,XLU,99,BUY
2013-10-28,XLK,715,BUY
2013-10-28,XLB,276,SELL
2013-10-28,XLP,499,BUY
2013-10-28,XLY,120,SELL
2013-10-28,XLI,272,BUY
2013-10-28,XLV,294,BUY
2013-10-28,XLF,282,SELL
2013-11-04,XLU,440,SELL
2013-11-04,XLK,82,BUY
2013-11-04,XLB,1781,BUY
2013-11-04,XLP,270,SELL
2013-11-04,XLY,350,BUY
2013-11-04,XLI,167,SELL
2013-11-04,XLV,159,SELL
2013-11-04,XLF,993,SELL
2013-11-04,TLT,29,BUY
2013-11-11,XLU,762,SELL
2013-11-11,XLK,1182,SELL
2013-11-11,XLB,1353,SELL
2013-11-11,XLP,696,BUY
2013-11-11,XLY,7,SELL
2013-11-11,XLI,691,SELL
2013-11-11,XLV,440,SELL
2013-11-11,XLF,53,SELL
2013-11-11,TLT,1153,BUY
2013-11-18,XLU,173,SELL
2013-11-18,XLK,1349,BUY
2013-11-18,XLB,26,BUY
2013-11-18,XLP,304,BUY
2013-11-18,XLY,38,SELL
2013-11-18,XLI,3,BUY
2013-11-18,XLV,108,SELL
2013-11-18,TLT,738,SELL
2013-11-25,XLU,624,SELL
2013-11-25,XLK,109,SELL
2013-11-25,XLB,804,SELL
2013-11-25,XLP,592,SELL
2013-11-25,XLY,999,SELL
2013-11-25,XLI,1625,BUY
2013-11-25,XLV,2068,BUY
2013-11-25,XLF,623,BUY
2013-11-25,TLT,432,SELL
2013-12-02,XLU,459,SELL
2013-12-02,XLK,938,BUY
2013-12-02,XLB,459,SELL
2013-12-02,XLP,21,BUY
2013-12-02,XLY,310,SELL
2013-12-02,XLI,283,SELL
2013-12-02,XLV,345,BUY
2013-12-02,XLF,90,SELL
2013-12-02,TLT,1067,BUY
2013-12-09,XLE,254,BUY
2013-12-09,XLK,561,BUY
2013-12-09,XLB,86,SELL
2013-12-09,XLP,492,BUY
2013-12-09,XLY,455,BUY
2013-12-09,XLI,150,BUY
